No_fuel,mountain_coal,mountain_naturalgas,mountain_uranium,pacific_naturalgas,pacific_uranium,pacific_coal
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
0.0,4.8452,9.2128,2.1155,9.4175,2.1155,4.7088
