AZ_conventional_hydroelectric_1,CA_conventional_hydroelectric_1,CO_conventional_hydroelectric_1,ID_conventional_hydroelectric_1,MT_conventional_hydroelectric_1,NV_conventional_hydroelectric_1,OR_conventional_hydroelectric_1,UT_conventional_hydroelectric_1,WA_conventional_hydroelectric_1,WY_conventional_hydroelectric_1
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
0.25314852595329285,0.1439884901046753,0.3865030109882355,0.23478490114212036,0.30106568336486816,0.12243440747261047,0.34854432940483093,0.20073622465133667,0.29627981781959534,0.22208967804908752
