AZ_small_hydroelectric_1,CA_small_hydroelectric_1,CO_small_hydroelectric_1,ID_small_hydroelectric_1,MT_small_hydroelectric_1,NM_small_hydroelectric_1,NV_small_hydroelectric_1,OR_small_hydroelectric_1,UT_small_hydroelectric_1,WA_small_hydroelectric_1,WY_small_hydroelectric_1
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
0.2696317136287689,0.18377631902694702,0.34436219930648804,0.3163892924785614,0.32516640424728394,0.2648323178291321,0.22897103428840637,0.4463858902454376,0.2562638223171234,0.34322842955589294,0.13472424447536469
